8356 INF01 1
63683 45 IINF05
63684 39 IINF04
63685 88 AGR03
63686 88 AGR03
63687 85 BIO10
63688 84 FIS01
63689 3 MED18
63690 59 INF01
63691 52 BIO10
63692 45 MAT01
63693 15 MED18
63694 84 IINF05
63695 79 CHIM02
63696 77 CHIM02
63697 21 IINF04
63698 56 MED18
63699 95 CHIM02
63700 56 BIO10
63701 23 AGR03
63702 9 MED18
63703 88 MED18
63704 71 MAT01
63705 79 MAT01
63706 78 IINF04
63707 3 IINF04
63708 24 BIO10
63709 33 INGIND35
63710 43 INGIND35
63711 88 IINF04
63712 45 AGR03
63713 99 CHIM02
63714 79 MAT01
63715 88 AGR03
63716 99 IINF04
63717 90 FIS01
63718 69 MED18
63719 86 INF01
63720 63 CHIM02
63721 65 MAT01
63722 64 BIO10
63723 46 INGIND35
63724 43 CHIM02
63725 48 IINF04
63726 15 BIO10
63727 49 AGR03
63728 90 CHIM02
63729 84 INF01
63730 70 IINF04
63731 38 AGR03
63732 59 BIO10
63733 23 IINF04
63734 76 FIS01
63735 6 CHIM02
63736 82 IINF04
63737 33 CHIM02
63738 56 CHIM02
63739 34 FIS01
63740 15 AGR03
63741 98 MED18
63742 12 CHIM02
63743 44 AGR03
63744 97 INF01
63745 49 MED18
63746 95 FIS01
63747 68 AGR03
63748 56 MAT01
63749 7 IINF05
63750 97 AGR03
63751 81 INF01
63752 73 CHIM02
63753 60 IINF04
63754 45 MAT01
63755 95 FIS01
63756 37 CHIM02
63757 52 INF01
63758 30 MED18
63759 68 FIS01
63760 77 BIO10
63761 35 CHIM02
63762 57 IINF05
63763 7 CHIM02
63764 81 CHIM02
63765 65 FIS01
63766 19 IINF04
63767 42 MED18
63768 83 AGR03
63769 44 IINF04
63770 85 IINF05
63771 26 AGR03
63772 40 BIO10
63773 59 INGIND35
63774 67 INF01
63775 39 IINF05
63776 47 AGR03
63777 99 IINF05
63778 58 IINF04
63779 67 INGIND35
63780 79 CHIM02
63781 15 IINF05
63782 47 MAT01
63783 18 CHIM02
63784 75 INGIND35
63785 20 IINF04
63786 87 MAT01
63787 56 MED18
63788 46 BIO10
63789 46 CHIM02
63790 83 INGIND35
63791 15 INGIND35
63792 94 IINF05
63793 45 CHIM02
63794 75 IINF05
63795 1 FIS01
63796 100 INF01
63797 23 CHIM02
63798 91 MED18
63799 8 CHIM02
63800 99 AGR03
63801 56 INF01
63802 1 BIO10
63803 93 IINF05
63804 55 MAT01
63805 92 FIS01
63806 73 INGIND35
63807 1 FIS01
63808 81 MAT01
63809 72 INF01
63810 9 MED18
63811 38 MED18
63812 42 IINF05
63813 99 AGR03
63814 95 AGR03
63815 57 CHIM02
63816 30 IINF04
63817 85 FIS01
63818 40 BIO10
63819 13 FIS01
63820 84 AGR03
63821 55 FIS01
63822 70 AGR03
63823 77 BIO10
63824 85 BIO10
63825 35 INF01
63826 32 MAT01
63827 12 IINF05
63828 84 INF01
63829 74 AGR03
63830 99 AGR03
63831 9 MAT01
63832 17 FIS01
63833 63 FIS01
63834 43 AGR03
63835 19 FIS01
63836 95 CHIM02
63837 10 BIO10
63838 3 IINF05
63839 25 INGIND35
63840 63 FIS01
63841 49 IINF05
63842 51 INF01
63843 48 INF01
63844 93 IINF04
63845 53 CHIM02
63846 38 BIO10
63847 97 CHIM02
63848 100 MED18
63849 24 MED18
63850 82 IINF05
63851 93 AGR03
63852 38 INGIND35
63853 83 AGR03
63854 55 AGR03
63855 61 BIO10
63856 95 IINF04
63857 15 MED18
63858 44 BIO10
63859 18 IINF05
63860 41 MAT01
63861 52 BIO10
63862 23 MAT01
63863 8 INGIND35
63864 100 CHIM02
63865 18 MED18
63866 14 BIO10
63867 14 IINF05
63868 7 FIS01
63869 36 IINF05
63870 42 IINF04
63871 25 MED18
63872 20 AGR03
63873 1 IINF05
63874 82 CHIM02
63875 88 CHIM02
63876 29 IINF04
63877 3 MAT01
63878 67 BIO10
63879 34 MAT01
63880 8 IINF05
63881 41 CHIM02
63882 89 MED18
63883 81 FIS01
63884 83 MED18
63885 95 BIO10
63886 23 INGIND35
63887 83 CHIM02
63888 53 BIO10
63889 86 IINF04
63890 15 IINF04
63891 7 IINF04
63892 5 MAT01
63893 48 IINF05
63894 15 IINF04
63895 89 FIS01
63896 75 BIO10
63897 48 INGIND35
63898 95 FIS01
63899 29 INGIND35
63900 69 INGIND35
63901 67 INGIND35
63902 34 AGR03
63903 65 MAT01
63904 47 IINF04
63905 26 INF01
63906 22 FIS01
63907 29 INF01
63908 32 FIS01
63909 12 INGIND35
63910 82 MAT01
63911 87 IINF05
63912 40 IINF05
63913 69 INGIND35
63914 34 INGIND35
63915 61 AGR03
63916 41 IINF05
63917 58 FIS01
63918 90 MAT01
63919 16 BIO10
63920 40 BIO10
63921 40 BIO10
63922 97 CHIM02
63923 37 IINF05
63924 23 IINF05
63925 76 INF01
63926 28 INF01
63927 80 FIS01
63928 16 AGR03
63929 60 IINF04
63930 5 INGIND35
63931 17 MAT01
63932 88 MAT01
63933 57 MAT01
63934 3 INF01
63935 44 MAT01
63936 51 CHIM02
63937 32 FIS01
63938 84 INF01
63939 85 FIS01
63940 71 FIS01
63941 36 AGR03
63942 17 IINF04
63943 77 MAT01
63944 28 BIO10
63945 93 MED18
63946 78 IINF04
63947 57 FIS01
63948 39 MED18
63949 36 AGR03
63950 6 INF01
63951 41 BIO10
63952 37 MAT01
63953 29 MAT01
63954 71 AGR03
63955 77 INGIND35
63956 72 MED18
63957 44 MAT01
63958 87 INGIND35
63959 75 IINF05
63960 2 MAT01
63961 89 INGIND35
63962 28 IINF04
63963 45 FIS01
63964 90 AGR03
63965 29 CHIM02
63966 18 INGIND35
63967 98 CHIM02
63968 73 MED18
63969 16 INGIND35
63970 98 INGIND35
63971 100 INGIND35
63972 43 CHIM02
63973 97 BIO10
63974 11 INGIND35
63975 49 INF01
63976 84 INF01
63977 16 INF01
63978 7 MAT01
63979 53 MAT01
63980 85 MED18
63981 78 AGR03
63982 66 IINF04
63983 81 IINF05
63984 4 IINF05
63985 35 BIO10
63986 93 INF01
63987 69 BIO10
63988 98 IINF04
63989 61 MAT01
63990 4 INF01
63991 16 MED18
63992 40 FIS01
63993 97 MED18
63994 17 IINF04
63995 82 CHIM02
63996 91 MAT01
63997 58 IINF04
63998 13 IINF04
63999 77 MED18
64000 75 AGR03
64001 81 MED18
64002 51 MED18
64003 91 MED18
64004 33 INGIND35
64005 64 BIO10
64006 75 BIO10
64007 76 FIS01
64008 47 BIO10
64009 33 FIS01
64010 6 IINF05
64011 1 BIO10
64012 8 INF01
64013 90 MAT01
64014 61 AGR03
64015 21 MAT01
64016 24 IINF04
64017 66 INGIND35
64018 81 AGR03
64019 96 INGIND35
64020 69 CHIM02
64021 78 AGR03
64022 45 BIO10
64023 85 FIS01
64024 48 AGR03
64025 85 MED18
64026 8 IINF05
64027 48 INF01
64028 48 MED18
64029 6 IINF04
64030 44 MED18
64031 17 IINF05
64032 87 MAT01
64033 59 FIS01
64034 13 BIO10
64035 19 INGIND35
64036 33 MED18
64037 96 CHIM02
64038 49 BIO10
64039 94 INF01
64040 17 BIO10
64041 53 AGR03
64042 65 FIS01
64043 86 INF01
64044 80 IINF04
64045 25 BIO10
64046 84 FIS01
64047 58 MAT01
64048 21 MED18
64049 25 IINF05
64050 26 CHIM02
64051 58 MED18
64052 2 INGIND35
64053 75 BIO10
64054 18 AGR03
64055 49 IINF05
64056 70 IINF04
64057 18 IINF04
64058 83 IINF05
64059 94 FIS01
64060 61 MED18
64061 71 BIO10
64062 13 CHIM02
64063 75 INGIND35
64064 82 IINF04
64065 71 BIO10
64066 94 IINF05
64067 98 AGR03
64068 34 BIO10
64069 98 IINF04
64070 70 IINF04
64071 82 MED18
64072 30 BIO10
64073 63 INGIND35
64074 20 INGIND35
64075 31 MAT01
64076 28 CHIM02
64077 45 FIS01
64078 36 AGR03
64079 49 MAT01
64080 34 FIS01
64081 19 INGIND35
64082 45 IINF05
64083 50 MED18
64084 46 INGIND35
64085 50 BIO10
64086 87 MED18
64087 48 INGIND35
64088 84 CHIM02
64089 49 BIO10
64090 28 MAT01
64091 16 IINF05
64092 81 IINF04
64093 87 BIO10
64094 99 IINF04
64095 34 IINF05
64096 60 AGR03
64097 66 IINF05
64098 53 INF01
64099 27 INF01
64100 79 IINF05
64101 60 MED18
64102 86 MED18
64103 46 AGR03
64104 7 MAT01
64105 95 BIO10
64106 10 IINF04
64107 6 MED18
64108 94 MED18
64109 9 IINF04
64110 19 IINF05
64111 97 AGR03
64112 21 INGIND35
64113 65 MED18
64114 23 MAT01
64115 72 INF01
64116 8 FIS01
64117 29 FIS01
64118 46 AGR03
64119 94 AGR03
64120 32 AGR03
64121 31 MAT01
64122 5 INF01
64123 93 MED18
64124 3 BIO10
64125 99 CHIM02
64126 87 IINF04
64127 67 MED18
64128 32 BIO10
64129 85 FIS01
64130 1 INGIND35
64131 15 BIO10
64132 63 BIO10
64133 100 IINF04
64134 87 INF01
64135 23 AGR03
64136 84 CHIM02
64137 74 BIO10
64138 78 MAT01
64139 96 IINF05
64140 1 IINF05
64141 20 MED18
64142 67 IINF04
64143 4 MED18
64144 100 MAT01
64145 24 FIS01
64146 10 BIO10
64147 68 FIS01
64148 84 BIO10
64149 97 FIS01
64150 76 FIS01
64151 80 CHIM02
64152 21 AGR03
64153 15 FIS01
64154 70 AGR03
64155 72 IINF04
64156 16 INGIND35
64157 83 IINF04
64158 72 FIS01
64159 70 IINF04
64160 5 IINF04
64161 62 BIO10
64162 27 IINF05
64163 11 MED18
64164 20 BIO10
64165 79 MAT01
64166 2 AGR03
64167 71 FIS01
64168 86 INGIND35
64169 91 INGIND35
64170 13 IINF04
64171 4 MED18
64172 78 IINF04
64173 5 IINF04
64174 19 IINF04
64175 64 MED18
64176 99 CHIM02
64177 85 FIS01
64178 23 INF01
64179 32 IINF05
64180 13 FIS01
64181 79 MAT01
64182 39 FIS01
64183 45 BIO10
64184 39 MED18
64185 87 CHIM02
64186 1 CHIM02
64187 60 IINF04
64188 81 BIO10
64189 50 MED18
64190 45 IINF04
64191 67 IINF05
64192 89 MED18
64193 99 BIO10
64194 58 IINF05
64195 44 MAT01
64196 57 IINF05
64197 95 FIS01
64198 81 INGIND35
64199 28 INGIND35
64200 11 MED18
64201 49 MED18
64202 55 IINF04
64203 19 INF01
64204 95 INGIND35
64205 92 IINF04
64206 80 INGIND35
64207 98 INF01
64208 21 INF01
64209 53 AGR03
64210 83 INF01
64211 58 INGIND35
64212 57 FIS01
64213 42 IINF04
64214 44 AGR03
64215 69 INF01
64216 67 IINF05
64217 73 IINF05
64218 24 IINF05
64219 10 IINF05
64220 16 FIS01
64221 80 IINF04
64222 56 CHIM02
64223 37 IINF04
64224 97 MAT01
64225 69 AGR03
64226 43 MED18
64227 99 CHIM02
64228 5 FIS01
64229 28 FIS01
64230 60 BIO10
64231 51 INGIND35
64232 63 AGR03
64233 69 IINF05
64234 63 BIO10
64235 14 INGIND35
64236 64 BIO10
64237 19 CHIM02
64238 65 CHIM02
64239 78 IINF04
64240 71 INF01
64241 70 AGR03
64242 99 IINF04
64243 28 CHIM02
64244 5 INGIND35
64245 85 AGR03
64246 38 CHIM02
64247 63 AGR03
64248 13 AGR03
64249 21 CHIM02
64250 48 FIS01
64251 85 CHIM02
64252 96 INGIND35
64253 44 MED18
64254 8 AGR03
64255 83 BIO10
64256 84 BIO10
64257 71 CHIM02
64258 29 MED18
64259 41 FIS01
64260 30 MAT01
64261 11 INGIND35
64262 80 IINF04
64263 66 IINF04
64264 71 IINF05
64265 32 MED18
64266 20 CHIM02
64267 17 FIS01
64268 64 AGR03
64269 33 BIO10
64270 84 FIS01
64271 40 MED18
64272 18 IINF04
64273 61 MED18
64274 53 MED18
64275 67 INGIND35
64276 60 CHIM02
64277 24 AGR03
64278 3 INGIND35
64279 75 AGR03
64280 52 BIO10
64281 92 FIS01
64282 67 MED18
64283 31 IINF05
64284 91 MED18
64285 35 IINF05
64286 30 IINF04
64287 3 INF01
64288 29 BIO10
64289 93 IINF05
64290 58 MED18
64291 46 MED18
64292 74 FIS01
64293 39 MED18
64294 51 INF01
64295 94 MAT01
64296 85 INGIND35
64297 25 AGR03
64298 80 MED18
64299 33 MAT01
64300 12 MAT01
64301 56 MAT01
64302 4 AGR03
64303 8 IINF04
64304 20 CHIM02
64305 61 CHIM02
64306 41 AGR03
64307 27 IINF04
64308 27 CHIM02
64309 22 AGR03
64310 50 IINF04
64311 17 IINF05
64312 43 CHIM02
64313 73 BIO10
64314 2 IINF05
64315 71 BIO10
64316 7 AGR03
64317 99 MED18
64318 58 AGR03
64319 9 IINF04
64320 2 AGR03
64321 38 IINF05
64322 9 MED18
64323 58 FIS01
64324 75 IINF04
64325 84 INF01
64326 88 MED18
64327 67 CHIM02
64328 40 IINF04
64329 34 BIO10
64330 66 MED18
64331 33 INF01
64332 47 CHIM02
64333 18 IINF04
64334 15 FIS01
64335 26 FIS01
64336 80 BIO10
64337 57 BIO10
64338 97 AGR03
64339 36 CHIM02
64340 23 FIS01
64341 76 AGR03
64342 57 FIS01
64343 6 FIS01
64344 48 FIS01
64345 60 INGIND35
64346 62 FIS01
64347 8 BIO10
64348 25 MED18
64349 37 FIS01
64350 42 AGR03
64351 76 BIO10
64352 81 IINF05
64353 59 AGR03
64354 40 IINF05
64355 17 INGIND35
64356 76 MED18
64357 73 INF01
64358 45 INF01
64359 9 AGR03
64360 6 MAT01
64361 97 MAT01
64362 77 MED18
64363 61 MED18
64364 30 AGR03
64365 30 INF01
64366 79 INGIND35
64367 26 BIO10
64368 18 IINF05
64369 15 CHIM02
64370 63 AGR03
64371 31 MAT01
64372 63 MAT01
64373 55 MAT01
64374 89 MED18
64375 52 AGR03
64376 87 IINF04
64377 74 AGR03
64378 31 IINF05
64379 12 MAT01
64380 11 IINF04
64381 61 MAT01
64382 5 IINF05
64383 96 INF01
64384 89 IINF04
64385 41 INF01
64386 83 IINF04
64387 42 MAT01
64388 12 MED18
64389 83 IINF05
64390 10 MAT01
64391 68 IINF05
64392 68 MED18
64393 73 BIO10
64394 42 IINF05
64395 10 IINF05
64396 97 CHIM02
64397 65 MAT01
64398 84 MED18
64399 7 INF01
64400 56 MED18
64401 48 MED18
64402 1 IINF05
64403 61 AGR03
64404 58 MAT01
64405 27 IINF04
64406 55 CHIM02
64407 77 MAT01
64408 50 IINF04
64409 37 FIS01
64410 55 IINF05
64411 91 FIS01
64412 80 CHIM02
64413 1 MED18
64414 39 INF01
64415 92 AGR03
64416 78 BIO10
64417 31 BIO10
64418 13 AGR03
64419 67 MED18
64420 60 AGR03
64421 42 IINF05
64422 93 IINF04
64423 52 IINF04
64424 64 IINF04
64425 84 AGR03
64426 7 INGIND35
64427 74 IINF04
64428 85 INGIND35
64429 100 CHIM02
64430 83 IINF05
64431 8 BIO10
64432 97 MED18
64433 55 AGR03
64434 45 MED18
64435 10 INF01
64436 62 AGR03
64437 98 BIO10
64438 2 MAT01
64439 39 BIO10
64440 14 AGR03
64441 79 AGR03
64442 82 INGIND35
64443 80 MAT01
64444 81 CHIM02
64445 87 INGIND35
64446 86 MAT01
64447 31 CHIM02
64448 43 BIO10
64449 17 IINF05
64450 39 IINF04
64451 71 MAT01
64452 93 MAT01
64453 38 CHIM02
64454 20 FIS01
64455 88 BIO10
64456 85 INF01
64457 11 FIS01
64458 45 BIO10
64459 11 AGR03
64460 74 MAT01
64461 17 IINF05
64462 18 CHIM02
64463 91 CHIM02
64464 8 AGR03
64465 8 BIO10
64466 14 FIS01
64467 41 CHIM02
64468 63 AGR03
64469 39 IINF04
64470 5 IINF04
64471 94 AGR03
64472 48 INGIND35
64473 8 INGIND35
64474 99 BIO10
64475 34 AGR03
64476 83 IINF05
64477 25 IINF04
64478 37 MAT01
64479 42 BIO10
64480 65 IINF04
64481 62 IINF05
64482 9 MAT01
64483 23 CHIM02
64484 58 AGR03
64485 65 AGR03
64486 15 INF01
64487 33 IINF05
64488 67 MED18
64489 24 IINF04
64490 4 AGR03
64491 43 FIS01
64492 95 FIS01
64493 58 IINF04
64494 32 AGR03
64495 8 IINF04
64496 11 IINF04
64497 91 IINF05
64498 46 IINF05
64499 88 IINF04
64500 54 INGIND35
64501 57 CHIM02
64502 47 INF01
64503 22 IINF04
64504 2 INGIND35
64505 98 IINF05
64506 96 INGIND35
64507 24 INGIND35
64508 63 MED18
64509 51 IINF04
64510 47 FIS01
64511 6 CHIM02
64512 35 MAT01
64513 12 AGR03
64514 62 IINF05
64515 7 IINF04
64516 97 IINF04
64517 37 IINF04
64518 24 FIS01
64519 76 IINF05
64520 31 FIS01
64521 99 IINF04
64522 47 BIO10
64523 86 MED18
64524 2 INGIND35
64525 41 IINF05
64526 7 INGIND35
64527 37 INF01
64528 98 FIS01
64529 2 AGR03
64530 24 INGIND35
64531 56 INF01
64532 47 INGIND35
64533 100 BIO10
64534 39 MED18
64535 12 INF01
64536 51 IINF05
64537 37 FIS01
64538 84 AGR03
64539 70 IINF04
64540 84 MED18
64541 40 FIS01
64542 78 INF01
64543 87 IINF05
64544 41 MAT01
64545 89 BIO10
64546 3 INGIND35
64547 65 MAT01
64548 12 INF01
64549 93 CHIM02
64550 13 AGR03
64551 19 BIO10
64552 89 MED18
64553 69 IINF04
64554 9 MAT01
64555 45 MAT01
64556 71 IINF05
64557 89 IINF05
64558 68 INGIND35
64559 85 IINF04
64560 60 MED18
64561 48 MAT01
64562 2 FIS01
64563 60 MAT01
64564 23 CHIM02
64565 71 CHIM02
64566 16 AGR03
64567 75 AGR03
64568 77 INF01
64569 53 INF01
64570 60 AGR03
64571 92 IINF04
64572 61 IINF04
64573 11 MED18
64574 1 AGR03
64575 35 MAT01
64576 22 BIO10
64577 63 INF01
64578 80 INGIND35
64579 22 INF01
64580 79 IINF04
64581 89 MED18
64582 7 IINF04
64583 42 BIO10
64584 23 AGR03
64585 91 FIS01
64586 39 INF01
64587 64 IINF05
64588 53 BIO10
64589 63 FIS01
64590 19 FIS01
64591 53 IINF04
64592 50 INF01
64593 80 IINF04
64594 37 INGIND35
64595 63 IINF04
64596 26 MED18
64597 19 BIO10
64598 85 AGR03
64599 53 IINF04
64600 44 BIO10
64601 88 BIO10
64602 18 INF01
64603 37 AGR03
64604 96 IINF04
64605 52 MED18
64606 94 INF01
64607 80 IINF04
64608 5 INF01
64609 76 CHIM02
64610 90 INGIND35
64611 93 MAT01
64612 72 BIO10
64613 82 INF01
64614 18 FIS01
64615 40 IINF05
64616 29 IINF05
64617 97 IINF04
64618 1 AGR03
64619 55 BIO10
64620 85 IINF04
64621 21 INF01
64622 91 IINF04
64623 95 MAT01
64624 55 CHIM02
64625 57 AGR03
64626 5 INF01
64627 17 BIO10
64628 87 INGIND35
64629 68 FIS01
64630 78 AGR03
64631 38 MAT01
64632 64 INGIND35
64633 6 AGR03
64634 70 AGR03
64635 11 MAT01
64636 55 INGIND35
64637 51 INF01
64638 14 MED18
64639 89 MED18
64640 12 AGR03
64641 42 IINF04
64642 95 IINF04
64643 57 MAT01
64644 29 BIO10
64645 52 FIS01
64646 29 AGR03
64647 48 INF01
64648 90 MED18
64649 16 CHIM02
64650 88 INGIND35
64651 48 FIS01
64652 35 MAT01
64653 71 AGR03
64654 94 IINF05
64655 48 IINF04
64656 99 MED18
64657 82 MAT01
64658 77 INGIND35
64659 66 AGR03
64660 75 CHIM02
64661 9 FIS01
64662 29 AGR03
64663 86 BIO10
64664 63 IINF04
64665 39 BIO10
64666 63 MED18
64667 50 IINF05
64668 57 IINF04
64669 37 MAT01
64670 63 MED18
64671 23 BIO10
64672 4 FIS01
64673 49 MAT01
64674 28 MED18
64675 57 INF01
64676 18 BIO10
64677 37 AGR03
64678 50 IINF04
64679 62 INGIND35
64680 95 FIS01
64681 34 IINF05
64682 9 INGIND35
64683 13 IINF04
64684 15 FIS01
64685 81 IINF04
64686 93 MAT01
64687 54 CHIM02
64688 34 INGIND35
64689 23 INGIND35
64690 54 IINF04
64691 79 INF01
64692 46 IINF04
64693 4 MED18
64694 30 MAT01
64695 72 BIO10
64696 45 FIS01
64697 71 IINF05
64698 82 IINF04
64699 88 INGIND35
64700 34 MAT01
64701 27 MAT01
64702 1 INGIND35
64703 36 AGR03
64704 64 MAT01
64705 60 INF01
64706 86 CHIM02
64707 72 INF01
64708 82 AGR03
64709 7 IINF05
64710 40 IINF04
64711 39 CHIM02
64712 28 MAT01
64713 93 FIS01
64714 29 CHIM02
64715 94 FIS01
64716 82 INF01
64717 52 IINF04
64718 9 INGIND35
64719 70 CHIM02
64720 47 INGIND35
64721 74 FIS01
64722 46 BIO10
64723 18 CHIM02
64724 42 MAT01
64725 20 FIS01
64726 36 INF01
64727 100 INF01
64728 49 CHIM02
64729 41 CHIM02
64730 80 AGR03
64731 65 IINF04
64732 56 MAT01
64733 5 IINF05
64734 72 IINF05
64735 72 IINF05
64736 13 IINF05
64737 87 MED18
64738 56 INGIND35
64739 7 AGR03
64740 6 INF01
64741 65 BIO10
64742 63 IINF05
64743 7 FIS01
64744 69 MAT01
64745 55 AGR03
64746 77 MED18
64747 9 AGR03
64748 62 IINF04
64749 98 INGIND35
64750 48 IINF04
64751 62 CHIM02
64752 8 IINF04
64753 99 FIS01
64754 90 MED18
64755 41 IINF05
64756 37 FIS01
64757 33 CHIM02
64758 45 IINF04
64759 70 FIS01
64760 72 INGIND35
64761 79 CHIM02
64762 10 IINF04
64763 8 IINF04
64764 29 INGIND35
64765 23 BIO10
64766 66 INGIND35
64767 55 AGR03
64768 75 IINF05
64769 69 IINF04
64770 96 INGIND35
64771 82 FIS01
64772 48 MED18
64773 52 INF01
64774 52 IINF05
64775 98 BIO10
64776 51 IINF04
64777 59 MED18
64778 63 MAT01
64779 89 INF01
64780 68 MAT01
64781 88 IINF05
64782 81 IINF05
64783 57 MAT01
64784 14 IINF05
64785 78 IINF05
64786 87 CHIM02
64787 58 INF01
64788 51 FIS01
64789 56 MED18
64790 30 INGIND35
64791 77 AGR03
64792 12 MED18
64793 87 IINF05
64794 96 INGIND35
64795 72 MED18
64796 43 AGR03
64797 4 BIO10
64798 75 FIS01
64799 15 MAT01
64800 68 AGR03
64801 5 FIS01
64802 41 MAT01
64803 2 IINF04
64804 7 IINF05
64805 3 IINF04
64806 91 INF01
64807 55 AGR03
64808 72 MED18
64809 75 IINF05
64810 45 AGR03
64811 34 IINF04
64812 93 CHIM02
64813 65 AGR03
64814 17 IINF04
64815 96 INGIND35
64816 52 IINF04
64817 90 MED18
64818 10 IINF05
64819 67 FIS01
64820 18 INF01
64821 79 INGIND35
64822 80 INF01
64823 100 IINF05
64824 93 AGR03
64825 83 IINF05
64826 59 INF01
64827 75 MED18
64828 49 FIS01
64829 6 MED18
64830 38 IINF05
64831 63 INGIND35
64832 65 INF01
64833 89 BIO10
64834 37 INGIND35
64835 94 INF01
64836 58 CHIM02
64837 89 AGR03
64838 96 FIS01
64839 57 MAT01
64840 71 IINF04
64841 84 CHIM02
64842 56 AGR03
64843 41 INGIND35
64844 29 INF01
64845 79 INF01
64846 80 INF01
64847 44 INGIND35
64848 80 MED18
64849 78 AGR03
64850 21 BIO10
64851 66 FIS01
64852 69 IINF04
64853 17 MAT01
64854 65 MED18
64855 29 BIO10
64856 71 AGR03
64857 32 INF01
64858 81 INF01
64859 34 MED18
64860 72 INGIND35
64861 86 AGR03
64862 76 MAT01
64863 15 MED18
64864 76 INF01
64865 58 INF01
64866 70 INGIND35
64867 62 INGIND35
64868 45 FIS01
64869 46 MAT01
64870 29 IINF04
64871 90 IINF05
64872 11 AGR03
64873 89 AGR03
64874 73 MAT01
64875 45 MAT01
64876 80 FIS01
64877 59 INF01
64878 66 INGIND35
64879 35 AGR03
64880 11 FIS01
64881 25 INF01
64882 10 BIO10
64883 16 BIO10
64884 97 IINF05
64885 8 IINF05
64886 34 AGR03
64887 17 FIS01
64888 37 CHIM02
64889 6 INF01
64890 96 MED18
64891 5 AGR03
64892 31 INF01
64893 77 IINF05
64894 12 IINF05
64895 27 MAT01
64896 13 CHIM02
64897 67 INF01
64898 96 MAT01
64899 88 BIO10
64900 70 IINF05
64901 19 IINF04
64902 64 AGR03
64903 68 AGR03
64904 91 IINF05
64905 72 IINF05
64906 60 AGR03
64907 78 INF01
64908 58 AGR03
64909 21 AGR03
64910 75 FIS01
64911 49 IINF05
64912 58 MED18
64913 68 INGIND35
64914 44 IINF04
64915 54 IINF04
64916 11 FIS01
64917 70 MAT01
64918 10 BIO10
64919 38 BIO10
64920 76 AGR03
64921 64 MED18
64922 16 INF01
64923 29 IINF04
64924 87 INF01
64925 77 MAT01
64926 74 CHIM02
64927 59 INGIND35
64928 1 IINF04
64929 6 MED18
64930 2 FIS01
64931 19 INF01
64932 48 INF01
64933 26 INGIND35
64934 42 MAT01
64935 6 INGIND35
64936 41 CHIM02
64937 15 MED18
64938 86 MED18
64939 51 INGIND35
64940 11 MED18
64941 14 AGR03
64942 98 IINF04
64943 7 IINF05
64944 84 INGIND35
64945 4 CHIM02
64946 36 INGIND35
64947 15 MED18
64948 57 MAT01
64949 53 FIS01
64950 71 IINF04
64951 52 IINF05
64952 9 INF01
64953 72 IINF05
64954 80 BIO10
64955 43 IINF05
64956 55 AGR03
64957 76 IINF04
64958 21 BIO10
64959 1 IINF05
64960 35 FIS01
64961 64 FIS01
64962 74 IINF05
64963 77 INF01
64964 56 CHIM02
64965 82 INF01
64966 51 FIS01
64967 6 IINF05
64968 98 INF01
64969 14 MED18
64970 82 BIO10
64971 92 FIS01
64972 83 IINF04
64973 1 AGR03
64974 34 BIO10
64975 39 MED18
64976 56 INGIND35
64977 22 AGR03
64978 32 CHIM02
64979 88 MAT01
64980 99 INF01
64981 66 BIO10
64982 85 MAT01
64983 42 IINF04
64984 37 MAT01
64985 20 INGIND35
64986 91 CHIM02
64987 78 MED18
64988 72 FIS01
64989 42 MAT01
64990 23 FIS01
64991 73 INF01
64992 1 IINF05
64993 93 INGIND35
64994 76 IINF05
64995 55 MED18
64996 59 CHIM02
64997 19 INGIND35
64998 31 FIS01
64999 31 MED18
65000 3 CHIM02
65001 21 INF01
65002 84 IINF04
65003 4 INF01
65004 45 MAT01
65005 40 IINF05
65006 53 INGIND35
65007 73 INGIND35
65008 90 IINF05
65009 45 AGR03
65010 20 AGR03
65011 85 MAT01
65012 3 BIO10
65013 54 IINF04
65014 16 IINF05
65015 83 INF01
65016 52 AGR03
65017 92 INF01
65018 11 INGIND35
65019 41 MED18
65020 54 INF01
65021 9 CHIM02
65022 51 INGIND35
65023 46 INGIND35
65024 31 CHIM02
65025 13 INGIND35
65026 22 CHIM02
65027 55 MED18
65028 97 INGIND35
65029 93 CHIM02
65030 69 MED18
65031 45 AGR03
65032 88 CHIM02
65033 4 AGR03
65034 55 BIO10
65035 61 AGR03
65036 18 MED18
65037 30 MAT01
65038 21 INGIND35
65039 4 IINF05
65040 6 INGIND35
65041 68 AGR03
65042 62 AGR03
65043 60 CHIM02
65044 51 IINF04
65045 17 AGR03
65046 31 MED18
65047 72 INF01
65048 14 CHIM02
65049 27 IINF04
65050 33 INGIND35
65051 34 FIS01
65052 74 AGR03
65053 19 IINF05
65054 100 MED18
65055 45 FIS01
65056 61 BIO10
65057 39 BIO10
65058 36 FIS01
65059 19 MAT01
65060 32 CHIM02
65061 96 FIS01
65062 40 IINF05
65063 86 AGR03
65064 43 MED18
65065 67 IINF05
65066 44 BIO10
65067 64 BIO10
65068 57 MED18
65069 25 MED18
65070 22 CHIM02
65071 43 INF01
65072 31 IINF04
65073 88 INF01
65074 66 FIS01
65075 57 IINF05
65076 10 INF01
65077 50 IINF05
65078 62 MED18
65079 39 AGR03
65080 52 CHIM02
65081 19 MED18
65082 64 MED18
65083 38 CHIM02
