6100 IINF05 6
22770 32 MAT01
22771 20 MAT01
22772 13 BIO10
22773 33 AGR03
22774 92 INF01
22775 49 IINF05
22776 44 MAT01
22777 39 AGR03
22778 35 MAT01
22779 25 BIO10
22780 24 AGR03
22781 53 AGR03
22782 62 MED18
22783 79 IINF04
22784 58 BIO10
22785 95 MED18
22786 89 IINF04
22787 61 IINF04
22788 35 IINF05
22789 40 FIS01
22790 27 CHIM02
22791 32 IINF04
22792 49 FIS01
22793 35 AGR03
22794 44 INF01
22795 57 FIS01
22796 18 INGIND35
22797 49 BIO10
22798 82 MED18
22799 37 IINF04
22800 79 AGR03
22801 76 IINF04
22802 10 INF01
22803 50 CHIM02
22804 15 MED18
22805 21 MED18
22806 18 MAT01
22807 63 FIS01
22808 50 CHIM02
22809 39 INGIND35
22810 43 MED18
22811 98 BIO10
22812 14 IINF05
22813 45 FIS01
22814 26 BIO10
22815 25 BIO10
22816 75 FIS01
22817 56 FIS01
22818 88 MAT01
22819 38 IINF05
22820 49 FIS01
22821 28 FIS01
22822 39 INF01
22823 84 MAT01
22824 63 BIO10
22825 3 MED18
22826 27 MAT01
22827 5 MAT01
22828 45 INF01
22829 19 IINF04
22830 93 IINF05
22831 10 MED18
22832 69 BIO10
22833 69 BIO10
22834 94 MAT01
22835 48 BIO10
22836 33 BIO10
22837 61 FIS01
22838 3 INF01
22839 95 MAT01
22840 20 IINF04
22841 67 INGIND35
22842 77 MED18
22843 29 INF01
22844 53 AGR03
22845 82 FIS01
22846 59 INGIND35
22847 80 IINF04
22848 74 INF01
22849 28 INF01
22850 32 FIS01
22851 99 BIO10
22852 76 INGIND35
22853 39 MAT01
22854 47 AGR03
22855 87 INF01
22856 9 INF01
22857 6 IINF04
22858 25 FIS01
22859 99 FIS01
22860 15 IINF05
22861 72 INGIND35
22862 96 IINF04
22863 20 IINF04
22864 41 MED18
22865 54 FIS01
22866 97 MED18
22867 55 IINF04
22868 90 MAT01
22869 59 IINF05
22870 72 CHIM02
22871 50 INF01
22872 62 INGIND35
22873 95 INGIND35
22874 11 IINF04
22875 64 INGIND35
22876 14 BIO10
22877 65 INF01
22878 98 IINF05
22879 83 IINF04
22880 41 IINF04
22881 22 BIO10
22882 49 MED18
22883 98 FIS01
22884 95 INGIND35
22885 39 AGR03
22886 77 INF01
22887 11 MED18
22888 67 INGIND35
22889 21 BIO10
22890 96 CHIM02
22891 74 IINF04
22892 7 IINF05
22893 93 FIS01
22894 100 MAT01
22895 4 BIO10
22896 28 INGIND35
22897 66 IINF04
22898 73 IINF04
22899 52 MAT01
22900 4 IINF05
22901 93 INGIND35
22902 26 MED18
22903 38 IINF04
22904 79 INGIND35
22905 27 FIS01
22906 38 INGIND35
22907 21 AGR03
22908 57 IINF04
22909 2 MAT01
22910 81 IINF05
22911 18 CHIM02
22912 31 FIS01
22913 76 FIS01
22914 13 IINF05
22915 39 AGR03
22916 7 AGR03
22917 39 IINF04
22918 85 IINF05
22919 24 BIO10
22920 88 INGIND35
22921 96 IINF04
22922 20 AGR03
22923 28 MED18
22924 65 INF01
22925 96 MED18
22926 17 MED18
22927 33 MAT01
22928 73 IINF04
22929 79 IINF04
22930 9 MAT01
22931 45 AGR03
22932 36 BIO10
22933 53 MAT01
22934 15 MAT01
22935 7 FIS01
22936 54 IINF05
22937 18 INGIND35
22938 7 AGR03
22939 35 INGIND35
22940 99 CHIM02
22941 20 IINF04
22942 70 IINF05
22943 63 INF01
22944 26 INGIND35
22945 51 IINF05
22946 7 BIO10
22947 86 CHIM02
22948 32 MED18
22949 72 INF01
22950 50 INF01
22951 12 CHIM02
22952 79 FIS01
22953 60 AGR03
22954 91 IINF04
22955 10 MED18
22956 63 MAT01
22957 89 MAT01
22958 82 MED18
22959 43 MAT01
22960 79 IINF05
22961 75 IINF05
22962 100 CHIM02
22963 77 INGIND35
22964 100 BIO10
22965 65 IINF05
22966 80 INF01
22967 29 AGR03
22968 36 AGR03
22969 78 INGIND35
22970 47 BIO10
22971 34 INF01
22972 36 FIS01
22973 49 IINF05
22974 48 CHIM02
22975 66 INGIND35
22976 30 AGR03
22977 78 INF01
22978 73 FIS01
22979 33 INF01
22980 32 IINF05
22981 89 MAT01
22982 19 MAT01
22983 37 INGIND35
22984 63 CHIM02
22985 84 MED18
22986 84 IINF04
22987 61 CHIM02
22988 17 CHIM02
22989 90 FIS01
22990 81 MED18
22991 55 INGIND35
22992 16 MAT01
22993 37 IINF05
22994 32 IINF05
22995 81 MED18
22996 58 FIS01
22997 25 INF01
22998 83 INF01
22999 42 CHIM02
23000 40 MED18
23001 34 IINF05
23002 73 MAT01
23003 56 FIS01
23004 30 INF01
23005 51 AGR03
23006 67 BIO10
23007 28 MED18
23008 71 INGIND35
23009 16 IINF05
23010 12 IINF04
23011 62 INGIND35
23012 79 AGR03
23013 7 MAT01
23014 83 IINF05
23015 58 MED18
23016 10 MED18
23017 58 INF01
23018 6 CHIM02
23019 49 MAT01
23020 28 IINF05
23021 68 MAT01
23022 38 IINF05
23023 24 IINF04
23024 61 FIS01
23025 62 MAT01
23026 54 AGR03
23027 54 INF01
23028 4 IINF04
23029 94 IINF05
23030 47 FIS01
23031 25 INF01
23032 82 FIS01
23033 85 MED18
23034 42 AGR03
23035 40 MAT01
23036 32 INF01
23037 80 AGR03
23038 5 MAT01
23039 88 MED18
23040 80 BIO10
23041 87 IINF04
23042 99 MAT01
23043 76 BIO10
23044 42 MED18
23045 6 INGIND35
23046 9 CHIM02
23047 80 FIS01
23048 94 AGR03
23049 69 CHIM02
23050 72 MED18
23051 76 MED18
23052 97 AGR03
23053 18 AGR03
23054 9 CHIM02
23055 49 FIS01
23056 87 MED18
23057 11 AGR03
23058 42 AGR03
23059 63 INF01
23060 32 MED18
23061 84 MAT01
23062 22 IINF04
23063 59 MAT01
23064 67 MAT01
23065 91 AGR03
23066 8 MAT01
23067 64 FIS01
23068 15 BIO10
23069 67 INGIND35
23070 52 INF01
23071 15 AGR03
23072 8 FIS01
23073 84 BIO10
23074 13 FIS01
23075 42 MAT01
23076 61 IINF05
23077 17 CHIM02
23078 95 IINF05
23079 65 CHIM02
23080 15 INF01
23081 45 IINF04
23082 78 BIO10
23083 51 BIO10
23084 50 MED18
23085 68 MED18
23086 79 MAT01
23087 25 IINF04
23088 96 FIS01
23089 22 CHIM02
23090 18 INGIND35
23091 47 FIS01
23092 36 FIS01
23093 87 AGR03
23094 100 BIO10
23095 50 IINF05
23096 36 FIS01
23097 71 AGR03
23098 64 MAT01
23099 83 INGIND35
23100 59 BIO10
23101 11 MED18
23102 20 AGR03
23103 24 BIO10
23104 49 AGR03
23105 84 AGR03
23106 64 FIS01
23107 59 FIS01
23108 58 MED18
23109 32 AGR03
23110 5 IINF04
23111 61 INF01
23112 34 INF01
23113 19 INGIND35
23114 45 FIS01
23115 22 INGIND35
23116 95 IINF05
23117 31 CHIM02
23118 51 IINF05
23119 79 INF01
23120 13 IINF04
23121 82 IINF04
23122 69 INF01
23123 75 AGR03
23124 74 BIO10
23125 94 INGIND35
23126 34 IINF05
23127 11 MED18
23128 3 INGIND35
23129 61 CHIM02
23130 27 AGR03
23131 71 INF01
23132 6 MAT01
23133 41 FIS01
23134 64 MED18
23135 4 BIO10
23136 39 BIO10
23137 54 MAT01
23138 46 AGR03
23139 43 FIS01
23140 45 MAT01
23141 64 BIO10
23142 30 INGIND35
23143 43 BIO10
23144 81 IINF04
23145 45 IINF04
23146 72 BIO10
23147 37 BIO10
23148 6 MED18
23149 80 MED18
23150 31 INF01
23151 97 BIO10
23152 16 MAT01
23153 82 FIS01
23154 81 FIS01
23155 45 IINF04
23156 19 MAT01
23157 93 FIS01
23158 66 IINF05
23159 46 INGIND35
23160 15 INF01
23161 41 MED18
23162 96 IINF05
23163 10 BIO10
23164 91 FIS01
23165 18 IINF04
23166 93 FIS01
23167 83 MAT01
23168 51 INGIND35
23169 88 INF01
23170 37 IINF04
23171 49 AGR03
23172 18 MAT01
23173 66 BIO10
23174 29 MED18
23175 53 MAT01
23176 68 FIS01
23177 50 CHIM02
23178 74 MAT01
23179 5 INGIND35
23180 24 IINF05
23181 66 INF01
23182 54 INGIND35
23183 14 INF01
23184 54 IINF05
23185 51 AGR03
23186 25 IINF05
23187 66 MAT01
23188 55 INF01
23189 7 FIS01
23190 53 IINF05
23191 13 MED18
23192 5 CHIM02
23193 34 FIS01
23194 50 INF01
23195 12 INF01
23196 31 MED18
23197 60 IINF05
23198 89 IINF04
23199 1 IINF05
23200 94 AGR03
23201 50 MAT01
23202 96 INGIND35
23203 86 INGIND35
23204 95 AGR03
23205 9 FIS01
23206 14 AGR03
23207 89 INGIND35
23208 93 MED18
23209 19 CHIM02
23210 10 FIS01
23211 58 BIO10
23212 63 BIO10
23213 52 FIS01
23214 17 MAT01
23215 14 CHIM02
23216 75 MAT01
23217 47 INGIND35
23218 9 MED18
23219 11 IINF04
23220 77 INGIND35
23221 69 BIO10
23222 18 MED18
23223 26 MED18
23224 19 MAT01
23225 15 FIS01
23226 2 BIO10
23227 98 INGIND35
23228 4 FIS01
23229 69 IINF05
23230 13 IINF05
23231 64 FIS01
23232 51 INGIND35
23233 32 CHIM02
23234 21 MAT01
23235 79 INF01
23236 73 BIO10
23237 35 FIS01
23238 7 INGIND35
23239 1 CHIM02
23240 15 CHIM02
23241 45 MAT01
23242 57 BIO10
23243 31 BIO10
23244 98 IINF05
23245 29 MED18
23246 32 IINF04
23247 5 IINF04
23248 28 BIO10
23249 53 AGR03
23250 17 MAT01
23251 85 INGIND35
23252 23 IINF04
23253 94 INF01
23254 44 IINF04
23255 68 MAT01
23256 68 INF01
23257 49 IINF04
23258 95 CHIM02
23259 49 BIO10
23260 25 INF01
23261 73 IINF05
23262 55 MED18
23263 76 FIS01
23264 72 CHIM02
23265 2 INGIND35
23266 93 BIO10
23267 37 AGR03
23268 45 IINF04
23269 23 MAT01
23270 57 AGR03
23271 74 CHIM02
23272 56 INGIND35
23273 71 CHIM02
23274 14 CHIM02
23275 24 FIS01
23276 78 CHIM02
23277 14 CHIM02
23278 76 CHIM02
23279 86 BIO10
23280 52 MAT01
23281 81 BIO10
23282 33 MED18
23283 5 IINF04
23284 53 BIO10
23285 71 INGIND35
23286 52 AGR03
23287 66 INF01
23288 73 INGIND35
23289 60 IINF04
23290 21 CHIM02
23291 97 MAT01
23292 47 INGIND35
23293 50 INGIND35
23294 18 CHIM02
23295 95 IINF04
23296 33 CHIM02
23297 9 MAT01
23298 32 IINF04
23299 71 IINF04
23300 54 INF01
23301 6 MED18
23302 25 INF01
23303 27 CHIM02
23304 75 INF01
23305 31 IINF05
23306 88 FIS01
23307 70 CHIM02
23308 32 FIS01
23309 36 BIO10
23310 4 IINF04
23311 21 FIS01
23312 74 MAT01
23313 52 AGR03
23314 51 FIS01
23315 18 MAT01
23316 91 INGIND35
23317 87 IINF05
23318 3 FIS01
23319 58 AGR03
23320 70 AGR03
23321 5 CHIM02
23322 26 MED18
23323 95 MED18
23324 87 MAT01
23325 82 INGIND35
23326 10 AGR03
23327 44 BIO10
23328 5 INF01
23329 39 MED18
23330 57 IINF04
23331 5 BIO10
23332 25 INF01
23333 78 CHIM02
23334 96 MAT01
23335 20 CHIM02
23336 9 CHIM02
23337 15 AGR03
23338 93 INGIND35
23339 18 CHIM02
23340 2 INGIND35
23341 78 CHIM02
23342 57 BIO10
23343 69 INGIND35
23344 18 MED18
23345 28 INGIND35
23346 51 AGR03
23347 67 MAT01
23348 63 IINF04
23349 98 CHIM02
23350 68 FIS01
23351 4 CHIM02
23352 70 IINF05
23353 73 IINF05
23354 59 CHIM02
23355 41 MED18
23356 61 IINF04
23357 19 CHIM02
23358 36 IINF04
23359 55 BIO10
23360 99 INF01
23361 12 AGR03
23362 100 BIO10
23363 86 MED18
23364 76 INGIND35
23365 47 AGR03
23366 19 BIO10
23367 30 MED18
23368 66 IINF05
23369 39 IINF05
23370 93 MED18
23371 60 FIS01
23372 17 AGR03
23373 31 IINF05
23374 77 AGR03
23375 68 MED18
23376 26 INF01
23377 10 IINF04
23378 8 INGIND35
23379 37 BIO10
23380 20 AGR03
23381 95 MAT01
23382 56 INF01
23383 86 FIS01
23384 38 INF01
23385 100 FIS01
23386 79 IINF04
23387 97 MAT01
23388 42 MAT01
23389 78 CHIM02
23390 47 AGR03
23391 63 IINF04
23392 79 AGR03
23393 19 CHIM02
23394 96 MAT01
23395 63 AGR03
23396 3 CHIM02
23397 24 FIS01
23398 45 INGIND35
23399 92 MED18
23400 67 MED18
23401 26 CHIM02
23402 4 FIS01
23403 66 MAT01
23404 74 MAT01
23405 60 FIS01
23406 13 AGR03
23407 69 MAT01
23408 17 MED18
23409 72 INF01
23410 32 BIO10
23411 80 AGR03
23412 55 IINF05
23413 19 AGR03
23414 59 IINF04
23415 58 AGR03
23416 31 MAT01
23417 65 AGR03
23418 40 AGR03
23419 99 BIO10
23420 23 CHIM02
23421 42 CHIM02
23422 20 IINF05
23423 85 INGIND35
23424 46 BIO10
23425 46 INF01
23426 43 CHIM02
23427 7 FIS01
23428 88 BIO10
23429 44 AGR03
23430 96 CHIM02
23431 23 INGIND35
23432 51 BIO10
23433 28 INGIND35
23434 89 IINF04
23435 75 IINF05
23436 31 IINF04
23437 18 INF01
23438 44 INF01
23439 69 MED18
23440 54 INF01
23441 81 MAT01
23442 83 FIS01
23443 27 INGIND35
23444 58 INF01
23445 41 BIO10
23446 88 INGIND35
23447 84 INGIND35
23448 90 INF01
23449 75 BIO10
23450 100 FIS01
23451 76 INGIND35
23452 40 INF01
23453 99 INF01
23454 42 MAT01
23455 71 AGR03
23456 15 IINF04
23457 61 MED18
23458 13 CHIM02
23459 4 CHIM02
23460 9 FIS01
23461 98 INGIND35
23462 24 INF01
23463 14 BIO10
23464 100 MAT01
23465 57 BIO10
23466 6 BIO10
23467 70 BIO10
23468 55 INF01
23469 24 BIO10
23470 44 MED18
23471 16 MED18
23472 23 CHIM02
23473 68 IINF04
23474 33 MED18
23475 25 FIS01
23476 3 IINF05
23477 43 MED18
23478 65 MAT01
23479 76 MAT01
23480 71 INF01
23481 70 FIS01
23482 74 MAT01
23483 9 CHIM02
23484 90 IINF04
23485 3 IINF04
23486 16 AGR03
23487 57 IINF05
23488 55 INF01
23489 8 INGIND35
23490 69 MAT01
23491 9 IINF04
23492 46 IINF05
23493 82 IINF04
23494 79 FIS01
23495 9 AGR03
23496 25 INF01
23497 96 BIO10
23498 78 BIO10
23499 83 IINF05
23500 86 INF01
23501 96 INF01
23502 12 IINF04
23503 84 MED18
23504 2 INGIND35
23505 76 IINF04
23506 44 MAT01
23507 17 BIO10
23508 66 INGIND35
23509 59 INGIND35
23510 96 INF01
23511 89 INGIND35
23512 66 INGIND35
23513 22 AGR03
23514 19 CHIM02
23515 40 CHIM02
23516 26 IINF05
23517 51 INF01
23518 41 CHIM02
23519 93 CHIM02
23520 27 INGIND35
23521 40 IINF05
23522 55 INGIND35
23523 52 BIO10
23524 56 MAT01
23525 74 MAT01
23526 47 IINF05
23527 27 IINF05
23528 65 INF01
23529 3 FIS01
23530 45 INF01
23531 84 IINF05
23532 96 MAT01
23533 45 MAT01
23534 47 IINF05
23535 77 AGR03
23536 82 MAT01
23537 9 INGIND35
23538 25 INF01
23539 63 MAT01
23540 11 CHIM02
23541 73 MED18
23542 40 FIS01
23543 46 CHIM02
23544 37 FIS01
23545 41 MAT01
23546 95 MED18
23547 24 INGIND35
23548 57 MED18
23549 93 MAT01
23550 79 AGR03
23551 72 CHIM02
23552 68 BIO10
23553 5 AGR03
23554 50 BIO10
23555 86 INF01
23556 46 CHIM02
23557 52 IINF04
23558 39 INF01
23559 65 INF01
23560 46 INF01
23561 85 INF01
23562 60 BIO10
23563 4 IINF04
23564 66 AGR03
23565 99 AGR03
23566 94 FIS01
23567 59 CHIM02
23568 33 MED18
23569 92 MED18
23570 27 MAT01
23571 67 FIS01
23572 17 INGIND35
23573 19 CHIM02
23574 65 IINF04
23575 62 FIS01
23576 13 FIS01
23577 16 IINF05
23578 38 FIS01
23579 36 INF01
23580 20 BIO10
23581 36 CHIM02
23582 61 IINF05
23583 12 FIS01
23584 6 CHIM02
23585 41 CHIM02
23586 99 MED18
23587 97 INF01
23588 70 MED18
23589 58 INGIND35
23590 95 IINF05
23591 67 MED18
23592 10 INGIND35
23593 21 MED18
23594 43 BIO10
23595 2 IINF04
23596 46 AGR03
23597 29 IINF05
23598 21 INF01
23599 66 MED18
23600 25 AGR03
23601 20 MAT01
23602 50 INF01
23603 54 IINF05
23604 67 MAT01
23605 55 MAT01
23606 37 INGIND35
23607 78 MAT01
23608 48 INGIND35
23609 91 MED18
23610 39 FIS01
23611 81 IINF04
23612 90 INGIND35
23613 89 INF01
23614 90 INGIND35
23615 33 FIS01
23616 62 IINF05
23617 26 INGIND35
23618 20 MAT01
23619 22 IINF04
23620 28 INGIND35
23621 84 IINF05
23622 73 MAT01
23623 40 FIS01
23624 82 MAT01
23625 70 MAT01
23626 82 MED18
23627 7 AGR03
23628 22 FIS01
23629 14 INGIND35
23630 51 IINF05
23631 77 MAT01
23632 94 INGIND35
23633 15 INGIND35
23634 76 FIS01
23635 11 AGR03
23636 22 INF01
23637 6 MED18
23638 10 AGR03
23639 44 INGIND35
23640 30 IINF04
23641 41 MAT01
23642 99 INGIND35
23643 8 CHIM02
23644 30 CHIM02
23645 7 IINF04
23646 72 INGIND35
23647 100 IINF05
23648 75 MED18
23649 51 FIS01
23650 54 CHIM02
23651 53 CHIM02
23652 47 FIS01
23653 38 INF01
23654 77 INF01
23655 48 INGIND35
23656 16 INF01
23657 82 MED18
23658 38 CHIM02
23659 85 INF01
23660 18 CHIM02
23661 36 INF01
23662 85 AGR03
23663 89 FIS01
23664 66 INF01
23665 83 MED18
23666 57 INF01
23667 49 AGR03
23668 70 AGR03
23669 13 MED18
23670 33 INGIND35
23671 68 AGR03
23672 7 MED18
23673 36 MED18
23674 15 IINF04
23675 90 IINF05
23676 51 FIS01
23677 17 INGIND35
23678 58 CHIM02
23679 12 AGR03
23680 94 IINF05
23681 1 INF01
23682 93 IINF05
23683 94 IINF04
23684 87 MED18
23685 26 MED18
23686 81 BIO10
23687 89 CHIM02
23688 80 CHIM02
23689 84 IINF04
23690 4 INF01
23691 34 INGIND35
23692 83 INGIND35
23693 74 INGIND35
23694 49 MAT01
23695 54 MAT01
23696 71 IINF04
23697 73 MED18
23698 53 INGIND35
23699 44 IINF05
23700 24 BIO10
23701 32 IINF04
23702 67 MED18
23703 81 BIO10
23704 66 AGR03
23705 24 INGIND35
23706 34 MED18
23707 28 FIS01
23708 66 INF01
23709 21 INF01
23710 87 BIO10
23711 60 IINF04
23712 39 INF01
23713 56 MAT01
23714 14 BIO10
23715 1 INGIND35
23716 91 CHIM02
23717 85 IINF05
23718 6 BIO10
23719 85 IINF05
23720 75 FIS01
23721 41 IINF05
23722 93 INF01
23723 64 AGR03
23724 57 MED18
23725 14 IINF04
23726 87 INF01
23727 87 BIO10
23728 84 MED18
23729 100 IINF05
23730 31 CHIM02
23731 27 AGR03
23732 7 CHIM02
23733 59 BIO10
23734 54 INF01
23735 71 INGIND35
23736 35 INF01
23737 10 MAT01
23738 85 CHIM02
23739 60 INF01
23740 57 INGIND35
23741 53 AGR03
23742 73 FIS01
23743 8 MED18
23744 90 AGR03
23745 11 MAT01
23746 73 MED18
23747 91 CHIM02
23748 14 MED18
23749 8 IINF05
23750 59 IINF04
23751 34 IINF05
23752 39 MAT01
23753 79 MAT01
23754 44 IINF05
23755 52 AGR03
23756 54 INGIND35
23757 89 MAT01
23758 30 CHIM02
23759 56 INGIND35
23760 21 MAT01
23761 74 IINF05
23762 71 MAT01
23763 45 IINF04
23764 81 MED18
23765 89 IINF05
23766 15 FIS01
23767 62 INGIND35
23768 65 IINF05
23769 44 BIO10
23770 36 CHIM02
23771 10 CHIM02
23772 2 IINF05
23773 98 CHIM02
23774 98 MAT01
23775 14 MED18
23776 8 MED18
23777 86 MED18
23778 60 IINF04
23779 96 FIS01
23780 68 FIS01
23781 62 MAT01
23782 71 IINF05
23783 56 AGR03
23784 92 INGIND35
23785 29 IINF04
23786 35 INGIND35
23787 44 MED18
23788 73 INGIND35
23789 9 FIS01
23790 21 MAT01
23791 79 FIS01
23792 60 INF01
23793 51 INGIND35
23794 12 IINF04
23795 47 BIO10
23796 46 INF01
23797 53 INGIND35
23798 23 IINF05
23799 63 INF01
23800 79 IINF05
23801 15 IINF04
23802 92 INF01
23803 64 CHIM02
23804 16 INF01
23805 43 MED18
23806 97 AGR03
23807 11 AGR03
23808 93 INF01
23809 22 FIS01
23810 3 MED18
23811 21 FIS01
23812 3 BIO10
23813 60 IINF04
23814 56 IINF05
23815 99 MED18
23816 26 MAT01
23817 13 MED18
23818 31 MED18
23819 4 MED18
23820 18 INF01
23821 82 MED18
23822 46 IINF04
23823 23 MED18
23824 34 BIO10
23825 90 MED18
23826 1 IINF05
23827 30 BIO10
23828 58 AGR03
23829 95 INF01
23830 96 IINF05
23831 54 MED18
23832 36 AGR03
23833 12 CHIM02
23834 20 IINF04
23835 11 MAT01
23836 39 INGIND35
23837 65 CHIM02
23838 44 BIO10
23839 19 CHIM02
23840 80 MED18
23841 26 MED18
23842 83 INF01
23843 45 BIO10
23844 76 BIO10
23845 79 BIO10
23846 69 INGIND35
23847 30 CHIM02
23848 20 AGR03
23849 73 IINF05
23850 43 AGR03
23851 83 FIS01
23852 73 AGR03
23853 50 INF01
23854 73 MED18
23855 78 IINF05
23856 48 AGR03
23857 47 BIO10
23858 90 MED18
23859 50 MED18
23860 4 INF01
23861 50 MAT01
23862 86 INGIND35
23863 91 MED18
23864 89 CHIM02
23865 64 AGR03
23866 10 BIO10
23867 95 BIO10
23868 25 INF01
23869 37 INF01
23870 55 CHIM02
23871 58 BIO10
23872 24 BIO10
23873 41 FIS01
23874 33 IINF04
23875 23 BIO10
23876 26 MAT01
23877 47 AGR03
23878 73 CHIM02
23879 48 AGR03
23880 26 BIO10
23881 14 MAT01
23882 68 MED18
23883 99 MAT01
23884 21 AGR03
23885 63 IINF05
23886 27 INF01
23887 91 INF01
23888 53 MED18
23889 80 FIS01
23890 41 FIS01
23891 72 MAT01
23892 19 MED18
23893 41 INGIND35
23894 52 INF01
23895 88 MAT01
23896 59 INGIND35
23897 78 MAT01
23898 66 FIS01
23899 34 INF01
23900 59 AGR03
23901 92 FIS01
23902 5 MED18
23903 69 IINF05
23904 52 INGIND35
23905 96 INGIND35
23906 41 FIS01
23907 23 FIS01
23908 28 FIS01
23909 8 MED18
23910 13 FIS01
23911 72 IINF05
23912 89 CHIM02
23913 45 MAT01
23914 82 IINF05
23915 94 AGR03
23916 42 INGIND35
23917 13 CHIM02
23918 51 CHIM02
23919 85 BIO10
23920 16 IINF04
23921 66 MED18
23922 84 INGIND35
23923 33 MED18
23924 27 BIO10
23925 76 INF01
23926 34 INGIND35
23927 81 FIS01
23928 23 IINF04
23929 100 AGR03
23930 73 CHIM02
23931 4 FIS01
23932 15 MED18
23933 69 MED18
23934 9 FIS01
23935 23 INGIND35
23936 13 AGR03
23937 59 INF01
23938 26 AGR03
23939 1 IINF05
23940 71 AGR03
23941 31 FIS01
23942 5 AGR03
23943 82 FIS01
23944 37 CHIM02
23945 57 IINF04
23946 66 IINF04
23947 27 MED18
23948 35 CHIM02
23949 92 MED18
23950 52 INF01
23951 93 AGR03
23952 12 IINF05
23953 78 IINF04
23954 33 AGR03
23955 78 MAT01
23956 39 IINF04
23957 55 BIO10
23958 54 IINF04
23959 80 IINF05
23960 64 FIS01
23961 21 MED18
23962 26 MED18
23963 43 IINF05
23964 79 BIO10
23965 11 BIO10
23966 30 BIO10
23967 60 INGIND35
23968 78 CHIM02
23969 55 INF01
23970 12 MED18
23971 44 MED18
23972 94 MED18
23973 46 BIO10
23974 2 INGIND35
23975 75 CHIM02
23976 88 MAT01
23977 15 IINF05
23978 14 IINF04
23979 45 MAT01
23980 23 IINF05
23981 89 FIS01
23982 79 IINF05
23983 97 AGR03
23984 3 MED18
23985 79 INF01
23986 95 IINF04
23987 2 FIS01
23988 63 IINF05
23989 27 MED18
23990 28 IINF05
23991 2 MED18
23992 62 AGR03
23993 29 MAT01
23994 51 FIS01
23995 92 BIO10
23996 65 IINF05
23997 11 INGIND35
23998 45 IINF04
23999 57 INGIND35
24000 85 MED18
24001 11 CHIM02
24002 74 MAT01
24003 47 IINF04
24004 49 BIO10
24005 29 FIS01
24006 54 CHIM02
24007 34 CHIM02
24008 96 AGR03
24009 5 CHIM02
24010 92 BIO10
24011 22 INGIND35
24012 70 IINF05
24013 62 IINF04
24014 15 INF01
24015 15 CHIM02
24016 71 IINF04
24017 38 CHIM02
24018 37 AGR03
24019 38 MAT01
24020 5 IINF04
24021 44 MAT01
24022 97 MAT01
24023 87 MAT01
24024 91 CHIM02
24025 74 FIS01
24026 80 IINF04
24027 47 BIO10
24028 94 AGR03
24029 71 CHIM02
24030 56 FIS01
24031 63 MAT01
24032 42 INGIND35
24033 80 AGR03
24034 34 CHIM02
24035 54 MAT01
24036 11 INGIND35
24037 84 INGIND35
24038 47 INF01
24039 19 AGR03
24040 21 MAT01
24041 50 AGR03
24042 64 AGR03
24043 61 IINF05
24044 65 IINF05
24045 54 IINF05
24046 67 FIS01
24047 79 IINF05
24048 42 INGIND35
24049 76 BIO10
24050 76 FIS01
24051 29 IINF05
24052 54 IINF04
24053 20 FIS01
24054 53 AGR03
24055 72 FIS01
24056 99 INGIND35
24057 32 BIO10
24058 18 MAT01
24059 34 IINF05
24060 34 BIO10
24061 51 INGIND35
24062 48 IINF04
24063 16 IINF04
24064 84 INF01
24065 100 IINF04
24066 57 CHIM02
24067 47 CHIM02
24068 30 INF01
24069 46 MED18
24070 11 BIO10
24071 30 IINF05
24072 79 MED18
24073 88 IINF04
24074 76 FIS01
24075 5 MAT01
24076 100 INF01
24077 59 BIO10
24078 30 IINF04
24079 88 INF01
24080 22 AGR03
24081 34 AGR03
24082 57 MAT01
24083 93 AGR03
24084 30 MAT01
24085 31 MAT01
24086 2 CHIM02
24087 51 INGIND35
24088 81 AGR03
24089 13 FIS01
24090 13 INGIND35
24091 44 CHIM02
24092 40 CHIM02
24093 65 IINF05
24094 31 FIS01
24095 44 BIO10
24096 16 IINF05
24097 44 MED18
24098 64 IINF04
24099 14 INGIND35
24100 30 CHIM02
24101 77 IINF04
24102 86 FIS01
24103 63 IINF05
24104 21 INGIND35
24105 83 MED18
24106 47 AGR03
24107 28 FIS01
24108 23 IINF04
24109 84 CHIM02
24110 98 INF01
24111 8 CHIM02
24112 93 AGR03
24113 12 MAT01
24114 56 MED18
24115 12 BIO10
24116 96 MED18
24117 18 INF01
24118 67 INGIND35
24119 12 AGR03
24120 8 INGIND35
24121 73 INF01
24122 31 CHIM02
24123 2 INGIND35
24124 40 CHIM02
24125 58 INGIND35
24126 78 INGIND35
24127 39 BIO10
24128 6 AGR03
24129 92 FIS01
24130 56 INF01
24131 42 CHIM02
24132 85 CHIM02
24133 14 AGR03
24134 78 INF01
24135 58 AGR03
24136 49 INF01
24137 1 MED18
24138 12 FIS01
24139 60 IINF05
24140 31 CHIM02
24141 52 MAT01
24142 55 MAT01
24143 18 INF01
24144 70 BIO10
24145 68 MAT01
24146 45 AGR03
24147 9 MED18
24148 83 FIS01
24149 73 MAT01
24150 25 CHIM02
24151 3 INGIND35
24152 87 MAT01
24153 41 AGR03
24154 34 IINF04
24155 62 INGIND35
24156 39 CHIM02
24157 8 AGR03
24158 16 FIS01
24159 94 MAT01
24160 26 MAT01
24161 52 FIS01
24162 65 BIO10
24163 51 MED18
24164 52 INF01
24165 14 AGR03
24166 87 IINF05
24167 43 IINF05
24168 10 AGR03
24169 38 IINF05
